"iso","whrc_aboveground_biomass_loss__Mg","umd_tree_cover_loss__ha","whrc_aboveground_co2_emissions__Mg","umd_tree_cover_loss__year"
"KAZ",409068.8463159024,3108.915856366113,749959.5515791543,2010
"KEN",4185955.1298087724,22693.010061825295,7674251.071316083,2010
"KGZ",29548.104231676552,260.97381578613346,54171.52442474028,2010
"KHM",52361154.537665166,237881.9133478889,95995449.98571949,2010
"KNA",3603.7608183833386,18.53841190995735,6606.894833702787,2010
"KOR",1823009.198994653,14425.151523610468,3342183.531490197,2010
"LAO",37003291.467504814,167107.9997513906,67839367.6904255,2010
"LBN",11620.620292429234,115.18064020305431,21304.470536120258,2010
"LBR",3800523.655954279,20357.665832126586,6967626.702582845,2010
"LBY",827.9336036767451,9.414285433281911,1517.8782734073654,2010
"LCA",20706.012510649234,99.84201267664723,37961.02293619026,2010
"LIE",633.3770499908296,2.791921383349039,1161.1912583165208,2010
"LKA",990401.060036124,7230.756198983185,1815735.2767328941,2010
"LSO",447.82187601900114,3.772713540079225,821.0067727015021,2010
"LTU",2596106.134522559,21666.890434322027,4759527.913291357,2010
"LUX",193606.66938360018,880.4352557213981,354945.56053660036,2010
"LVA",5562470.941664293,48507.109982461145,10197863.393051205,2010
"MAC",,0.57116688867309,,2010
"MAR",109825.5943738107,988.0770669791414,201346.92301865297,2010
"MDA",20341.204609254906,176.75113904259507,37292.20845030066,2010
"MDG",19111005.549946636,107218.89158343205,35036843.50823549,2010
"MEX",22672780.89031236,166728.9134837289,41566764.965572655,2010
"MKD",341503.1049072992,2223.215055607477,626089.0256633819,2010
"MLI",6929.293425034128,53.890561488987274,12703.704612562567,2010
"MLT",57.91013039984263,0.6260022333332977,106.16857239971148,2010
"MMR",36281725.93472647,169913.27516867546,66516497.546998516,2010
"MNE",35847.514117461054,210.93933395741794,65720.4425486786,2010
"MNG",770880.0311217969,8764.403872903764,1413280.057056628,2010
"MOZ",26958094.631575234,194545.3856784274,49423173.491221264,2010
"MSR",23869.33858811894,109.3020409919052,43760.45407821804,2010
"MTQ",15811.856658530536,75.36671357432527,28988.403873972646,2010
"MUS",4879.4655628104,23.26746883708394,8945.686865152402,2010
"MWI",586901.0317906904,3981.955543033253,1075985.2249495988,2010
"MYS",102251260.78999682,430607.4790089101,187460644.78166085,2010
"MYT",6677.783495487616,31.90512951203367,12242.60307506063,2010
"NAM",2038.8543713439667,26.965566484868923,3737.8996807972717,2010
"NCL",86969.28629296785,550.4216422365106,159443.6915371077,2010
"NGA",4559485.4697815385,32782.06424321441,8359056.694599488,2010
"NIC",44097396.28104795,212519.58920537535,80845226.51525456,2010
"NLD",547071.4183718124,3403.342056002898,1002964.2670149893,2010
"NOR",3648724.7704468397,40128.910596967144,6689328.745819206,2010
"NPL",579072.5245500415,2347.6986006439683,1061632.9616750763,2010
"NZL",10264554.374094099,56121.87427679254,18818349.68583918,2010
"PAK",112191.06991088297,720.2208582092732,205683.62816995208,2010
"PAN",3435423.0485964827,15402.505934153774,6298275.589093551,2010
"PER",38434581.20582622,142324.14224610332,70463398.87734807,2010
"PHL",22780764.069516074,102649.43231558494,41764734.12744613,2010
"PLW",10161.842580899078,32.72961263830935,18630.044731648308,2010
"PNG",20195613.404127315,68761.27146652558,37025291.240900084,2010
"POL",9790946.813096613,71835.17455297758,17950069.15734379,2010
"PRI",119842.7549336468,595.2798261976304,219711.71737835242,2010
"PRK",2144661.787307496,19020.619730717044,3931879.9433970763,2010
"PRT",6419877.348884069,48401.15283591823,11769775.139620792,2010
"PRY",31627251.47575874,442300.41440127837,57983294.372224346,2010
"PSE",127.30703352095804,1.3106598117840025,233.3962281217564,2010
"REU",46249.977813317084,223.36694534214158,84791.62599108132,2010
"ROU",3111654.463812304,17781.76487092413,5704699.850322556,2010
"RUS",187842415.56740183,1859545.0725320112,344377761.87356997,2010
"RWA",335211.507538427,2449.7684972516245,614554.4304871161,2010
"SDN",4901.390673258876,41.83875764753926,8985.882900974604,2010
"SEN",17607.93983901373,153.8253932472264,32281.22303819184,2010
"SGP",6562.8285290177155,43.992596866554635,12031.852303199146,2010
"SLB",1567882.5685341465,6418.01787203086,2874451.3756459355,2010
"SLE",1379396.7403438294,8782.214514038045,2528894.023963687,2010
"SLV",460438.59611155366,2873.0177174614914,844137.426204515,2010
"SOM",12346.430543755323,139.6464292048553,22635.122663551425,2010
"SRB",437621.4201139928,2461.86868524779,802305.9368756535,2010
"SSD",435186.72933343303,3879.410411294758,797842.3371112939,2010
"SUR",2206613.4040644253,7000.397415290403,4045457.907451446,2010
"SVK",3267415.0141183436,17103.91757366599,5990260.859216962,2010
"SVN",280854.3245617601,1433.9513534204707,514899.59502989333,2010
"SWE",22316057.942227863,263646.4209045336,40912772.89408441,2010
"SWZ",1412117.0070687076,6660.339482738284,2588881.179625963,2010
"SYR",28059.453534258028,240.53296655350687,51442.33147947308,2010
"TCA",2405.6501481011924,38.41868880470912,4410.358604852186,2010
"TCD",28157.139523473048,254.65247386244496,51621.42245970059,2010
"TGO",58702.940722030144,514.1051343826526,107622.0579903886,2010
"THA",29134758.544627815,134984.30930408288,53413723.99848432,2010
"TJK",1174.0450436979827,10.857889648227282,2152.415913446301,2010
"TKM",1002.3252851092702,8.87322163565125,1837.5963560336618,2010
"TLS",149732.6810430159,649.0107168769116,274509.91524552915,2010
"TTO",707529.0412823004,3406.8333910215115,1297136.5756842168,2010
"TUN",48575.93728232577,398.03971915724736,89055.88501759723,2010
"TUR",1873051.5316411594,17007.96514332141,3433927.8080087923,2010
"TWN",579390.2088451299,2459.821988962324,1062215.3828827383,2010
"TZA",18561346.150957234,138486.41051633685,34029134.61008826,2010
"UGA",6831877.425360092,34149.41893366008,12525108.613160169,2010
"UKR",7543149.182733554,52441.055151381275,13829106.835011516,2010
"URY",1862672.3069659374,17826.268940732938,3414899.229437551,2010
"USA",292631627.30883205,2167662.188313326,536491316.7328587,2010
"UZB",3592.639276793545,31.92424279347841,6586.505340788165,2010
"VCT",14409.999941297616,65.79194186817466,26418.333225712297,2010
"VEN",17598714.008744452,101285.58210302924,32264309.016031493,2010
"VGB",725.8291446820606,3.9462251163864948,1330.6867652504443,2010
"VIR",3169.4736389667,21.344954114125223,5810.70167143895,2010
"VNM",37610317.81089279,174256.19388176783,68952249.3199701,2010
"VUT",66551.6479890684,307.6289116536785,122011.3546466254,2010
"XAD",14.490920222655426,0.1271133352864511,26.56668707486828,2010
"XKO",85988.92439030524,468.2772285893838,157646.36138222629,2010
"XNC",996.3952177408296,9.773423312371873,1826.7245658581876,2010
"ZAF",13174607.195401318,61758.75127048162,24153446.52490242,2010
"ZMB",27885533.488342132,173983.6322959627,51123478.06196058,2010
"ZWE",840261.1134776606,6635.298410116791,1540478.7080423776,2010
"AFG",15454.080301613043,112.95506217913294,28332.480552957248,2011
"AGO",22345065.181468558,182927.91545020897,40965952.832692355,2011
"ALA",42129.04345121105,465.8224431235224,77236.57966055357,2011
"ALB",162364.65526359374,1188.2481956630875,297668.5346499218,2011
"AND",169.39607914022616,0.913257606106946,310.55947842374803,2011
"ARG",34102609.232700095,499187.1776693495,62521450.25995016,2011
"ARM",24385.004880820183,173.98857449846196,44705.842281503676,2011
"ATG",3404.1321460529234,25.83647597345754,6240.908934430359,2011
"AUS",14532633.262762045,121315.76619887596,26643160.98173041,2011
"AUT",3673514.9894646425,18089.76135807413,6734777.480685178,2011
"AZE",16494.89184793767,147.4556886262809,30240.635054552396,2011
"BDI",132526.95517179015,960.5865305165012,242966.0844816152,2011
"BEL",1083929.1855414975,5016.268618970896,1987203.506826079,2011
"BEN",71814.55229449354,654.6675256212654,131660.01253990483,2011
"BES",1639.8634177315123,8.809001751506827,3006.416265841106,2011
"BFA",1581.5287664379703,15.318765268498595,2899.4694051362794,2011
"BGD",863688.9192311489,4181.292614329539,1583429.685257106,2011
"BGR",471962.16915609466,3331.6906422361944,865263.9767861734,2011
"BHS",45689.648114599026,624.7938525199412,83764.35487676485,2011
"BIH",169438.5950818326,970.6150882327788,310637.42431669316,2011
"BLR",5832015.175668519,45367.0135277556,10692027.822058951,2011
"BLZ",4912775.0791287795,26386.27977817689,9006754.311736088,2011
"BMU",17.219571183775063,0.13045129684678078,31.569213836920948,2011
"BOL",54522452.91753988,330239.2107166972,99957830.34882309,2011
"BRA",347931823.7446625,1923363.6945466672,637875010.1985481,2011
"BRB",2816.325336816335,18.13697372804326,5163.263117496614,2011
"BRN",808800.7604745552,2620.3632348769406,1482801.3942033523,2011
"BTN",265242.0461072781,1090.9935891274788,486277.0845300098,2011
"BWA",1347.6627353227634,21.43335792787813,2470.7150147584,2011
"CAF",9119767.885912698,49140.154897945635,16719574.457506614,2011
"CAN",165767130.39777017,2160700.6012920374,303906405.72924536,2011
"CHE",418809.0229456656,1939.8543180228307,767816.5420670535,2011
"CHL",12934472.907813286,99349.74402050268,23713200.33099101,2011
"CHN",110916803.31033449,598586.6213597062,203347472.73561323,2011
"CIV",20245980.829302337,124683.49272816263,37117631.52038761,2011
"CMR",5990357.290912442,27651.745108447536,10982321.700006144,2011
"COD",96013131.77277435,429540.07869338477,176024074.916753,2011
"COG",6108852.432574038,28374.344321615506,11199562.793052403,2011
"COL",42180350.54873324,189829.0190487503,77330642.67267762,2011
"COM",25126.494009041675,122.612099200037,46065.23901657639,2011
"CPV",,16.409443462350414,,2011
"CRI",2041421.3627858618,10495.814297124076,3742605.83177408,2011
"CUB",1867336.6398532651,16312.751709208365,3423450.5063976524,2011
"CYM",3416.746036524816,39.774712424629456,6264.034400295494,2011
"CYP",11865.574924296316,118.5263927994622,21753.55402787657,2011
"CZE",4063685.9992677364,21853.284871650787,7450090.998657517,2011
"DEU",6499289.88122993,34271.552045562945,11915364.782254871,2011
"DMA",10687.053082959352,44.46318314959713,19592.930652092142,2011
"DNK",354242.93682774506,3132.382286941496,649445.3841841992,2011
"DOM",1973857.6076135135,12960.421981061687,3618738.9472914413,2011
"DZA",949905.9624239486,8344.08446204193,1741494.2644439058,2011
"ECU",11561007.794454914,43620.17658967107,21195180.956500676,2011
"EGY",9067.227780531015,102.6233365777056,16623.25093097353,2011
"ESP",5757437.533124773,39325.56850963552,10555302.144062083,2011
"EST",2735524.6521631465,27199.28504796513,5015128.528965768,2011
"ETH",2801616.6738160662,15462.73447562723,5136297.235329454,2011
"FIN",12532172.025929254,159354.70089162214,22975648.714203626,2011
"FJI",120039.67722990515,552.8023926625151,220072.74158815952,2011
"FRA",11325342.314672945,64074.316863007596,20763127.5769004,2011
"GAB",4113572.9792693886,18160.655158393314,7541550.461993881,2011
"GBR",4089962.492943396,22656.555172215405,7498264.570396222,2011
"GEO",86610.05814143404,539.714363789878,158785.10659262913,2011
"GGY",82.38875623490418,0.5042090116102145,151.04605309732432,2011
"GHA",5507306.768123062,36242.630113128944,10096729.074892279,2011
"GIN",3819861.197542819,27637.96099239983,7003078.862161836,2011
"GLP",13331.629455466003,73.90693008635478,24441.32066835434,2011
"GMB",2544.8026175134682,30.422626995262657,4665.471465441358,2011
"GNB",545928.1002984748,4283.911161332813,1000868.1838805373,2011
"GNQ",1869778.1187166926,7706.364529105545,3427926.550980603,2011
"GRC",630733.1157289525,6198.616501977358,1156344.0455030797,2011
"GRD",9518.348859225905,40.18600682170389,17450.306241914157,2011
"GTM",7639008.713622777,40586.901239303625,14004849.308308426,2011
"GUF",883802.7054019212,2708.7968445634237,1620304.959903522,2011
"GUY",2371711.149886517,8362.988171547677,4348137.1081252815,2011
"HKG",2654.5325182781226,15.468640024219228,4866.642950176558,2011
"HND",9936669.848699674,52571.55292969343,18217228.055949397,2011
"HRV",487827.99270697637,2918.689847772195,894351.3199627899,2011
"HTI",343959.0205541465,2564.2100328311635,630591.5376826018,2011
"HUN",1227129.6608011778,8225.275769277067,2249737.711468826,2011
"IDN",354966269.17036664,1543628.9225005743,650771493.4790056,2011
"IMN",1792.164772521437,12.039461385055738,3285.6354162893012,2011
"IND",17979317.372187834,88460.35915086263,32962081.849011026,2011
"IRL",595448.5649317686,3108.828269132581,1091655.702374909,2011
"IRN",25325.42853011185,238.9121501464664,46429.95230520506,2011
"IRQ",341.56927070370455,3.2901355319399173,626.2103296234584,2011
"ISR",109485.7274747975,1065.3923516841935,200723.8337037954,2011
"ITA",1406168.1988562164,11450.626571222805,2577975.0312363966,2011
"JAM",483816.4729189255,2385.222420013073,886996.8670180301,2011
"JEY",582.5696767024126,3.188722275538014,1068.0444072877565,2011
"JPN",6420660.0932872975,35955.32688931188,11771210.17102671,2011
"KAZ",665915.6365477289,4852.338242944861,1220845.3336708362,2011
"KEN",2988360.677072007,17299.7572655212,5478661.241298679,2011
"KGZ",12390.752172090797,111.9822805474006,22716.378982166465,2011
"KHM",46714089.15218012,192154.66546491184,85642496.77899688,2011
"KNA",2457.7205982879846,12.358805756857397,4505.821096861305,2011
"KOR",1494498.087528714,11709.679021045427,2739913.160469309,2011
"LAO",28616509.037558626,130932.95836267245,52463599.902190804,2011
"LBN",14243.294310016005,139.4090470180164,26112.706235029345,2011
"LBR",6011931.855862334,34444.33601962229,11021875.069080945,2011
"LBY",855.776649531405,9.487611197051752,1568.9238574742424,2011
"LCA",13592.649314656328,61.57842812022792,24919.857076869932,2011
"LIE",439.525744100781,1.8429366804908254,805.7971975180985,2011
"LKA",1951484.5919025745,14736.922083666392,3577721.751821386,2011
"LSO",437.0475702500379,3.3540785446062147,801.2538787917363,2011
"LTU",2725699.5384612153,21735.155513642407,4997115.820512227,2011
"LUX",99107.27237167314,447.80867152154303,181696.66601473407,2011
"LVA",5187164.306109442,44737.56113470505,9509801.227867313,2011
"MAC",,0.7139752360895719,,2011
"MAR",394277.9269586861,3392.461737801325,722842.8660909245,2011
"MDA",19906.282869916693,186.81249517470738,36494.8519281806,2011
"MDG",31842454.073317856,162323.48199746726,58377832.4677494,2011
"MEX",25142573.93803293,186771.29961971095,46094718.88639371,2011
"MKD",336865.68970191217,2156.6326766962397,617587.097786839,2011
"MLI",20244.80310936098,165.78566284811802,37115.4723671618,2011
"MLT",161.71472466654672,1.438825872669207,296.4769952220023,2011
"MMR",29056499.0236322,135716.3642060058,53270248.209992364,2011
"MNE",81785.85750545905,494.31559996842634,149940.73876000827,2011
"MNG",289489.50649238954,3550.509212361634,530730.7619027141,2011
"MOZ",19366456.817125514,150242.38837890537,35505170.83139677,2011
"MSR",1458.1061804737806,6.343112550028968,2673.19466420193,2011
"MTQ",31435.468615681435,152.9927397381282,57631.692462082625,2011
"MUS",84338.29952511674,487.31949644207907,154620.21579604739,2011
"MWI",1261562.9579692874,8216.209943862274,2312865.4229436927,2011
"MYS",113153197.19892329,463078.37202888506,207447528.19802597,2011
"MYT",428.9727260467727,2.327297513664053,786.4499977524167,2011
"NAM",4249.85110581685,70.90416643330005,7791.393693997557,2011
"NCL",117569.12734042256,709.1568658939245,215543.40012410804,2011
"NGA",7088963.2710322235,53891.48864102452,12996432.663559077,2011
"NIC",9518696.465924496,43289.7570520162,17450943.520861574,2011
"NLD",185995.3438534475,1155.2918805107404,340991.46373132046,2011
"NOR",2950850.5421076966,32768.91954423755,5409892.660530778,2011
"NPL",725047.1909742291,2816.459969956659,1329253.1834527534,2011
"NZL",10949209.16258762,59943.05383008222,20073550.13141063,2011
"PAK",80400.11448975447,463.3844430140608,147400.2098978832,2011
"PAN",5055427.376406287,23104.093503817392,9268283.523411524,2011
"PER",33510309.41739893,125265.09054643185,61435567.26523138,2011
"PHL",7821384.251335574,33252.86178407713,14339204.460781885,2011
"PLW",9817.366807720828,30.59188477753724,17998.50581415485,2011
"PNG",15954538.291121423,53046.611971568986,29249986.86705594,2011
"POL",7807035.651109563,56650.180834739906,14312898.693700865,2011
"PRI",232101.29471782205,1227.762500439046,425519.0403160071,2011
"PRK",628558.1294672568,5431.467606532369,1152356.570689971,2011
"PRT",3685296.4598163944,26672.763593250274,6756376.842996722,2011
"PRY",33913709.106702015,457195.733434482,62175133.362287045,2011
"PSE",22.99546336130704,0.26135731809682905,42.15834949572957,2011
"REU",104307.83601132322,562.416271065547,191231.03268742582,2011
"ROU",2934166.9512935616,16927.421745702002,5379306.077371528,2011
"RUS",277334656.98955524,3021487.903716373,508446871.14751816,2011
"RWA",145673.61363453686,925.9345724824993,267068.2916633176,2011
"SDN",22550.300338136218,205.23965825659246,41342.21728658307,2011
"SEN",13689.24140693315,116.84204874576423,25096.942579377435,2011
"SGP",10995.214898936381,73.91115390354236,20157.893981383364,2011
"SLB",1475552.9099407566,5860.705993261618,2705180.334891388,2011
"SLE",5120808.876611415,33929.46108345448,9388149.607120933,2011
"SLV",537359.4608383685,3242.219006846139,985159.0115370088,2011
"SOM",14954.699928514314,184.50804264629434,27416.949868942917,2011
"SPM",,0.05302911553602129,,2011
"SRB",396553.8312571624,2210.1616112546653,727015.3573047977,2011
"SSD",993224.0104788351,9011.574752713499,1820910.6858778642,2011
"SUR",1828422.6316781754,5696.754549846581,3352108.1580766537,2011
"SVK",2124499.931597841,11543.845547858662,3894916.5412627086,2011
"SVN",281528.81627847836,1436.1345837047688,516136.16317721026,2011
"SWE",18213976.077065714,205321.30074366974,33392289.474620473,2011
"SWZ",506797.04736906197,2621.9245353322913,929127.9201766138,2011
"SYR",17711.69842778133,155.89835133830348,32471.447117599102,2011
"TCA",945.9404570168001,14.599105427989961,1734.2241711974668,2011
"TCD",99568.36901286796,920.0001787977908,182542.00985692462,2011
"TGO",141027.0693858211,1255.7789802334473,258549.6272073387,2011
"THA",19796771.18603182,94544.6937804774,36294080.507725,2011
"TJK",2083.3148244757763,20.201706517376227,3819.4105115389225,2011
"TKM",1647.775270088146,16.515233475966994,3020.9213284949346,2011
"TLS",311503.3619629703,1463.476667106855,571089.4969321123,2011
"TTO",82285.52334651549,374.7194797229722,150856.79280194503,2011
"TUN",254996.72396356708,2203.8900279014965,467493.9939332062,2011
"TUR",2639570.2318132846,23887.927234929062,4839212.091657689,2011
"TWN",329802.74347934325,1461.486996160707,604638.3630454626,2011
"TZA",18464284.802213583,137805.33465555226,33851188.80405823,2011
"UGA",11419469.411816819,65067.3179421971,20935693.921664167,2011
"UKR",8712916.13220128,60355.87401913386,15973679.575702347,2011
"UMI",,0.1461976258094535,,2011
"URY",2657032.4061649367,28001.4128441199,4871226.07796905,2011
"USA",255798812.995243,1663692.3044002359,468964490.4912789,2011
"UZB",3499.3959406354006,33.41626008151238,6415.5592244982345,2011
"VCT",6516.876317466925,30.421077479226668,11947.606582022696,2011
"VEN",12333470.205659062,74441.21988581293,22611362.043708272,2011
"VGB",2566.9629969055245,15.346735096775532,4706.098827660127,2011
"VIR",8311.349450793006,49.9176035143566,15237.473993120513,2011
"VNM",28532018.113806784,130786.40739750107,52308699.87531244,2011
"VUT",139026.77433215623,607.1044173004832,254882.41960895294,2011
"XAD",116.92013139832669,1.0808338175737233,214.35357423026562,2011
"XKO",147212.20955975718,802.0038878749968,269889.0508595549,2011
"XNC",1449.9328776728403,14.067647252982528,2658.21027573354,2011
"ZAF",14026459.055116767,69616.7932377198,25715174.934380736,2011
"ZMB",10014871.60536243,60076.41864813257,18360597.94316446,2011
"ZWE",1508887.6979846936,9039.172703429032,2766294.112971937,2011
"AFG",4862.5362416727785,39.3076156560674,8914.649776400096,2012
"AGO",22319400.270166583,180754.82068446907,40918900.4953054,2012
"ALA",58229.91870883851,654.7286496341737,106754.8509662039,2012
"ALB",870006.4555436305,5395.648852904807,1595011.8351633223,2012
"AND",1434.880352207814,7.697719637314079,2630.613979047658,2012
"ARG",34579446.02708092,478177.91064416245,63395651.049648315,2012
"ARM",25169.238445224226,197.6781764096243,46143.60381624442,2012
"ATG",3861.573834444568,33.3453906659918,7079.552029815042,2012
"AUS",15137355.757876392,139803.69198119326,27751818.88944005,2012
"AUT",2206826.2933267085,11158.429233731995,4045848.2044322984,2012
"AZE",62980.255894618545,597.6319686938891,115463.80247346734,2012
"BDI",105695.00587915824,871.1629204077067,193774.17744512344,2012
"BEL",1239896.3711246527,5635.167607287625,2273143.347061863,2012
"BEN",333992.74464186403,2865.4117545878903,612320.0318434173,2012
"BES",389.84003650005263,3.2220784907947997,714.7067335834297,2012
"BFA",40.19311228077975,0.3777338635655383,73.68737251476287,2012
"BGD",1148372.8958420209,5359.457805822223,2105350.3090437045,2012
"BGR",1303939.987763766,9977.505725373241,2390556.644233571,2012
"BHS",28945.020835539228,370.59397257451275,53065.87153182191,2012
"BIH",399623.78057132056,2433.75692449086,732643.5977140877,2012
"BLR",5076977.430880792,39591.09204589105,9307791.956614785,2012
"BLZ",2014618.1868822984,11527.967596729457,3693466.675950879,2012
"BMU",46.690612758655114,0.5877053031575188,85.59945672420105,2012
"BOL",48807874.23452492,273544.0107446264,89481102.7632957,2012
"BRA",502762908.1950538,2918633.1410240186,921731998.3575985,2012
"BRB",18892.850936357223,116.54373804806144,34636.89338332157,2012
"BRN",531163.5023641172,1836.7828666684834,973799.7543342147,2012
"BTN",192784.0092582595,766.2123953605388,353437.350306809,2012
"BWA",987.6391612696998,15.787236763035928,1810.6717956611164,2012
"CAF",10321653.286763974,57313.88907390703,18923031.025733948,2012
"CAN",198368992.46327633,2545494.1708489354,363676486.18267334,2012
"CHE",317088.051614858,1518.0646772474947,581328.0946272396,2012
"CHL",22199098.54768269,174809.51185033948,40698347.33741826,2012
"CHN",110020299.90330416,605004.4187455948,201703883.1560576,2012
"CIV",15391191.30392207,96128.73772145905,28217184.057190448,2012
"CMR",11113556.616411783,51267.60247466879,20374853.796754938,2012
"COD",140747824.69341832,630999.5511527682,258037678.60460025,2012
"COG",6765379.098839352,32143.617365178812,12403195.014538812,2012
"COL",48708037.72100486,227707.04511266554,89298069.15517557,2012
"COM",23612.906238419666,127.29285184633466,43290.328103769396,2012
"CPV",,8.993036956335208,,2012
"CRI",2030290.781626428,10367.07175275349,3722199.766315118,2012
"CUB",1432943.4575598736,10344.977987735583,2627063.0055264346,2012
"CYM",864.935991005675,9.227671762861391,1585.7159835104044,2012
"CYP",5182.256640917814,54.30803393569789,9500.803841682658,2012
"CZE",2673767.6070928574,14006.252809276564,4901907.279670238,2012
"DEU",5005607.439796266,26007.353951442336,9176946.972959822,2012
"DMA",34929.6748414743,144.7238357231718,64037.737209369545,2012
"DNK",500602.51247068716,4451.952352689526,917771.2728629262,2012
"DOM",2798868.680229811,17905.569494636675,5131259.247087987,2012
"DZA",1243008.368487351,10912.733208616819,2278848.675560144,2012
"ECU",17942119.079033807,74169.96580748151,32893884.978228644,2012
"EGY",37938.868367713054,438.8534280509001,69554.59200747394,2012
"ESP",10792259.156594854,80495.82971443227,19785808.45375723,2012
"EST",1780962.6647452388,17685.1113591616,3265098.2186996043,2012
"ETH",7475599.4003424,41631.93539086983,13705265.5672944,2012
"FIN",12720667.015873164,160310.4867255505,23321222.86243413,2012
"FJI",253493.69484856777,1219.7665506088126,464738.44055570755,2012
"FRA",11959434.8306468,67302.61843209552,21925630.52285246,2012
"GAB",3929890.536493079,17476.082580566934,7204799.316903978,2012
"GBR",5736852.65317324,35668.666246556815,10517563.197484272,2012
"GEO",72482.1614798406,472.9989319950606,132883.96271304108,2012
"GGY",92.16533075597843,0.604688794275168,168.96977305262712,2012
"GHA",5752239.880416834,36625.86841506857,10545773.114097528,2012
"GIN",3291345.8969823592,24485.568322533076,6034134.144467658,2012
"GLP",45078.26927567559,294.82241365661747,82643.4936720719,2012
"GMB",3570.099175458038,40.690272065087626,6545.18182167307,2012
"GNB",428571.59474949766,3511.4494759262816,785714.5903740787,2012
"GNQ",1189020.069772796,4952.7409730609925,2179870.1279167933,2012
"GRC",1276642.4509825367,13242.08454018319,2340511.1601346545,2012
"GRD",9409.253744089981,39.73595788204367,17250.298530831635,2012
"GTM",15271217.615663052,84044.44087503987,27997232.29538226,2012
"GUF",3246374.7869400512,9772.714858127934,5951687.109390094,2012
"GUY",3666942.604863041,13111.828085822977,6722728.108915575,2012
"HKG",2804.3798317041865,14.188197894105642,5141.363024791009,2012
"HND",5806927.115920925,32305.495196563617,10646033.045855027,2012
"HRV",839757.9291199133,5004.428537301932,1539556.2033865075,2012
"HTI",609013.8716079895,4272.746834759215,1116525.4312813145,2012
"HUN",1745816.0832936545,11921.858273255677,3200662.8193716994,2012
"IDN",507861904.2114544,2260260.5046039084,931080157.7209995,2012
"IMN",4719.496205178442,31.303038709631878,8652.409709493812,2012
"IND",19728832.086494174,95068.55768094923,36169525.49190599,2012
"IRL",1099939.192085263,5825.902587677625,2016555.185489649,2012
"IRN",42578.43696561306,407.39127389394787,78060.4677702906,2012
"IRQ",954.3811803275611,9.132024872409595,1749.6988306005287,2012
"ISR",4561.266936444683,49.23018969858728,8362.322716815252,2012
"ITA",2560290.976628051,21489.452658459606,4693866.790484761,2012
"JAM",543691.0844042699,2603.685793391328,996766.9880744949,2012
"JEY",1189.8902000615535,6.681639585086425,2181.4653667795146,2012
"JOR",12.010721868488902,0.13055328269313496,22.019656758896318,2012
"JPN",8174160.409093973,45672.06361017119,14985960.750005618,2012
"KAZ",494106.57328211016,3741.5142676441155,905862.051017202,2012
"KEN",3149976.3117989292,17899.13670322975,5774956.571631369,2012
"KGZ",9481.98660808998,84.65660715935996,17383.64211483163,2012
"KHM",45489905.693806306,195568.95713090387,83398160.43864489,2012
"KNA",2045.8197643799583,10.741171235273203,3750.6695680299235,2012
"KOR",2005251.0570147256,15941.075642958636,3676293.604526997,2012
"LAO",31460306.283145443,147537.12349925825,57677228.18576664,2012
"LBN",17334.597682504573,170.00537517866283,31780.095751258385,2012
"LBR",12289850.481898025,72113.93990391215,22531392.550146375,2012
"LBY",405.4984128545955,4.934646580570615,743.4137569000917,2012
"LCA",14473.590996482424,67.10805567309055,26534.916826884444,2012
"LIE",804.4628918887491,3.845795911291882,1474.8486351293734,2012
"LKA",2063371.1536945205,14427.63468578155,3782847.1151066204,2012
"LSO",389.127327448422,3.3001614728916566,713.400100322107,2012
"LTU",2119028.6903211735,17602.900557839315,3884885.932255485,2012
"LUX",99021.21411594715,444.28945532676823,181538.89254590313,2012
"LVA",3885502.229019969,34285.45822614792,7123420.753203276,2012
"MAC",,0.7139873336883134,,2012
"MAR",182636.01885752013,1689.8901709055272,334832.701238787,2012
"MDA",172760.66960223878,1771.5323152850378,316727.89427077107,2012
"MDG",23408968.94756917,128468.1627930124,42916443.070543475,2012
"MEX",23362401.12731474,174753.0637534256,42831068.73341036,2012
"MKD",447874.4430393018,2938.742772903109,821103.1455720533,2012
"MLI",9663.367739021316,78.92125094869556,17716.174188205743,2012
"MLT",31.550480520536397,0.31300136191187455,57.842547620983396,2012
"MMR",47808551.27877208,225188.71229879404,87649010.6777488,2012
"MNE",213272.30041655805,1258.6025347971076,390999.21743035637,2012
"MNG",2410480.486669868,34640.34113966695,4419214.225561421,2012
"MOZ",19602097.785561875,139946.21504135343,35937179.2735301,2012
"MSR",443.65521809483954,2.21233216459745,813.3678998405392,2012
"MTQ",61926.23338400541,308.42506400748897,113531.42787067659,2012
"MUS",32110.044104214612,152.47020560556203,58868.414191060125,2012
"MWI",1920369.6460011792,12173.04706639374,3520677.6843354935,2012
"MYS",154072467.4866402,628171.0442860551,282466190.39217365,2012
"MYT",26300.233913406708,131.05118074523173,48217.095507912294,2012
"NAM",1589.57214838946,25.832496024796704,2914.2156053806766,2012
"NCL",142141.55645878348,838.3279870237194,260592.8535077697,2012
"NER",9.943535675230555,0.07476342612955304,18.22981540458935,2012
"NGA",4662769.399342202,34970.91983791097,8548410.565460706,2012
"NIC",6996780.637459347,33723.43777238497,12827431.16867547,2012
"NLD",157357.4843014368,946.7570022467869,288488.72121930076,2012
"NOR",2729184.5676162634,29947.088158770868,5003505.040629817,2012
"NPL",1320710.9540305093,5045.045215032151,2421303.4157226,2012
